Id,Name,Type,Brand,Categories,Tags,Contexts,Rating,Reviews,Lat,Lng,Address,Address Object,Timezone,Modes,Price/day,Description,Small Image,Medium Image,Images
13238073,Grupotel Revoli,lodging,Grupotel,,"Near Ocean,Near Mountain,Air Conditioning,Stovetop,Outdoor Pool,English,German,Toaster,Dishes,Cash Transaction Limit,Kitchen,Windsurfing Nearby,Spanish,Terrace,No On-Site Parking,Hiking Nearby,Microwave,Catalan,Shower,Pool/Beach Furniture,Private Bathroom,Portuguese,Hotel,Grupotel,Swedish,Children'S Pool,Elevator,Refrigerator,On-Site Restaurant,Safe At Front Desk,French,24-Hour Front Desk,Tour And Ticket Assistance,Game Room,Smoke Free,Kettle,Beach Nearby,Housekeeping,Norwegian,Free Wifi,Garden,Snorkeling Nearby,Billiards Or Pool Table,On-Site Atm,4 Star Hotel,On-Site Bar",,8.6,120,27.78862,-15.71185,"AV. MOGAN,11,Mogan,Las Palmas,Spain","{""street1"":""AV. MOGAN,11"",""city"":""Mogan"",""state"":""Las Palmas"",""country"":""Spain"",""postalcode"":""35139""}",,TUI_MUSEMENT,116.49,"Upscale hotel, walk to Puerto Rico Beach<br>Along with an outdoor pool, this smoke-free hotel has a restaurant and a bar/lounge. WiFi in public areas is free. Other amenities include a snack bar/deli, a children's pool, and a 24-hour front desk. <br>Limited housekeeping is available. <br>Grupotel Revoli offers 181 air-conditioned accommodations with safes. Accommodations at this 4-star hotel have kitchens with refrigerators, stovetops, microwaves, and cookware/dishes/utensils. Bathrooms include showers. <p>This Mogan hotel provides complimentary wireless Internet access. Flat-screen televisions come with satellite channels. Housekeeping is provided on weekdays only.  </p><br>An outdoor pool and a children's pool are on site.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/14000000/13240000/13238100/13238073/2db80e7a.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/14000000/13240000/13238100/13238073/2db80e7a.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/14000000/13240000/13238100/13238073/2db80e7a.jpg?impolicy=ccrop&w=1000&h=666&q=medium
14590207,TUI BLUE Scheherazade Adults Only - All Inclusive,lodging,TUI Blue,,"Near Ocean,Near Desert,Spa,Swimming,Coffee,Tea/Coffee,Room Service,Air Conditioning,On-Site Cafe,Dry Cleaning Service,Free Breakfast,4 Star Hotel,Outdoor Pool,English,German,On-Site Salon,Minibar,Tui Hotels And Resorts,Terrace,No On-Site Parking,Resort,Poolside Bar,Indoor Pool,Designated Smoking Areas,Pool/Beach Furniture,Spa/Massage,Arabic,Private Beach,Free Toiletries,Blackout Curtains,Elevator,Russian,Hair Dryer,On-Site Restaurant,Free Bottled Water,Safe At Front Desk,French,24-Hour Front Desk,Tour And Ticket Assistance,Hammam,Housekeeping,Free Wifi,Garden,Luggage Storage,Italian,Fitness Center,Billiards Or Pool Table,Tui Blue,Adults Only,Gift Shop,Volleyball",,8.8,40,35.857112,10.617746,"Bloulevard du 14 Janvier,Sousse,Sousse,Tunisia","{""street1"":""Bloulevard du 14 Janvier"",""city"":""Sousse"",""state"":""Sousse"",""country"":""Tunisia"",""postalcode"":""4039""}",,TUI_MUSEMENT,195.13,"Adults-only beachfront resort<br>Catch some rays on TUI BLUE Scheherazade Adults Only - All Inclusive's private sand beach or spend the day relaxing at the full-service spa. Then enjoy a meal at one of the resort's 2 restaurants. <br>TUI BLUE Scheherazade Adults Only - All Inclusive offers 204 accommodations with minibars and complimentary bottled water. Flat-screen televisions come with satellite channels. <p>Rooms have partially open bathrooms. Bathrooms include shower/tub combinations, complimentary toiletries, and hair dryers. Guests can surf the web using the complimentary wireless Internet access. Additionally, rooms include coffee/tea makers and blackout drapes/curtains. Housekeeping is provided daily.  </p><br>2 outdoor swimming pools are on site along with an indoor pool. Other recreational amenities include a private beach and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/15000000/14600000/14590300/14590207/9e83dcbf.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/15000000/14600000/14590300/14590207/9e83dcbf.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/15000000/14600000/14590300/14590207/9e83dcbf.jpg?impolicy=ccrop&w=1000&h=666&q=medium
14682142,Robinson Cala Serena,lodging,Robinson Club,,"Near Ocean,Near Mountain,Spa,Swimming,Children'S Pool,Coffee,Tea/Coffee,Air Conditioning,Golf,Free Breakfast,Outdoor Pool,English,German,Local Art,Cash Transaction Limit,Airport Shuttle,Spanish,Cribs,Terrace,Lessons,Fitness Classes,Electric Vehicle Charging,Babysitting Services,Laundry Facilities,Horseback Riding Nearby,Eco Friendly Toiletries,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Balcony/Patio,Hotel,Nightclub,Scuba Diving Nearby,Bike Rentals,Eco Friendly,Elevator,Refrigerator,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Safe At Front Desk,Smoke Free,24-Hour Front Desk,Housekeeping,Robinson Club,Free Wifi,Free Parking,Garden,Conference Center,Luggage Storage,Playground,Local Tours And Activities,Fitness Center,Billiards Or Pool Table,On-Site Atm,Lgbtqia Friendly,4 Star Hotel,Beach,Volleyball,On-Site Bar",,9,67,39.380005,3.240755,"07660 Cala Serena\/Cala d'Or,Felanitx,Balearic Islands,Spain","{""street1"":""07660 Cala Serena\/Cala d'Or"",""city"":""Felanitx"",""state"":""Balearic Islands"",""country"":""Spain"",""postalcode"":""07660""}",,TUI_MUSEMENT,,"Stylish hotel on the shore with 3 outdoor swimming pools<br>Catch some rays at the beach or spend the day relaxing at Robinson Cala Serena's full-service spa. Then enjoy a meal at one of the hotel's 3 restaurants. <br>Robinson Cala Serena offers 306 accommodations with safes and coffee/tea makers. Rooms open to balconies or patios. A pillow menu is available. 32-inch flat-screen televisions come with satellite channels. <p>Bathrooms include showers, slippers, and hair dryers. Guests can surf the web using the complimentary wireless Internet access (speed: 25+ Mbps). Housekeeping is provided daily.  </p><br>3 outdoor swimming pools are on site along with a children's pool. Other recreational amenities include outdoor tennis courts, a sauna, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/15000000/14690000/14682200/14682142/w4237h2823x0y0-6016f47d.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/15000000/14690000/14682200/14682142/w4237h2823x0y0-6016f47d.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/15000000/14690000/14682200/14682142/w4237h2823x0y0-6016f47d.jpg?impolicy=ccrop&w=1000&h=666&q=medium
14754284,Hotel Riu Sri Lanka - All Inclusive,lodging,RIU Resorts,,"Near Ocean,Near Rainforest,Spa,Swimming,Children'S Pool,Coffee,Tea/Coffee,Air Conditioning,All Inclusive,Dry Cleaning Service,Free Breakfast,Outdoor Pool,English,On-Site Salon,Local Art,Minibar,Riu Resorts,Spanish,Highchair,Cribs,Terrace,Wheelchair-Accessible Pool,Laundry Facilities,All Inclusive Resort,Eco Friendly Toiletries,Vegetarian Options,Designated Smoking Areas,Karaoke,Pool/Beach Furniture,Spa/Massage,Sauna,No Service Animals Allowed,Private Bathroom,Toothbrush And Toothpasate,Balcony/Patio,Riu Hotels,Nightclub,Limited On-Site Parking,Eco Friendly,Elevator,Free Bottled Water,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Safe At Front Desk,Iron And Ironing Board,Locally-Sourced Food,24-Hour Front Desk,Tour And Ticket Assistance,Kettle,Vegan Options,Housekeeping,Free Wifi,Wheelchair-Accessible Restaurant,Free Parking,Humane,Garden,Wheelchair-Accessible Parking,Playground,Wheelchair-Accessible Spa,Fitness Center,Beach,Gift Shop,5 Star Hotel",,8.6,169,6.309951,80.034294,"Ahungalla Beach,Ahungalla,Ahungalla,Sri Lanka","{""street1"":""Ahungalla Beach"",""city"":""Ahungalla"",""state"":""Ahungalla"",""country"":""Sri Lanka"",""postalcode"":""80500""}",,TUI_MUSEMENT,149.85,"Luxury property on the beach, with 3 outdoor swimming pools<br>Catch some rays at the beach or spend the day relaxing at Hotel Riu Sri Lanka - All Inclusive's full-service spa. Then enjoy a meal at one of the property's 5 restaurants. <br>Change of towels is available on request. <br>Hotel Riu Sri Lanka - All Inclusive offers 501 air-conditioned accommodations with minibars and safes. Rooms open to balconies. Flat-screen televisions come with satellite channels. <p>Bathrooms include bathrobes, complimentary toiletries, hair dryers, and toothbrushes and toothpaste. Guests can surf the web using the complimentary wireless Internet access. Additionally, rooms include complimentary bottled water and coffee/tea makers. Irons/ironing boards, change of towels, and change of bedsheets can be requested. Housekeeping is provided daily.  </p><br>3 outdoor swimming pools are on site along with a children's pool. Other recreational amenities include a waterslide, a steam room, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/15000000/14760000/14754300/14754284/7adacf86.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/15000000/14760000/14754300/14754284/7adacf86.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/15000000/14760000/14754300/14754284/7adacf86.jpg?impolicy=ccrop&w=1000&h=666&q=medium
14861176,TUI BLUE Falesia - Adults Only,lodging,TUI Blue,,"Near Ocean,Spa,Air Conditioning,Dry Cleaning Service,Accessible Rooms,4 Star Hotel,Outdoor Pool,English,German,Indoor Pool Nearby,Soundproof Rooms,On-Site Salon,Library,Spanish,Tui Hotels And Resorts,Terrace,Romance Pakcages Available,Hiking Nearby,Indoor Pool,Designated Smoking Areas,Shower,Indoor Pools Nearby,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Portuguese,Caves Nearby,Tennis,Balcony/Patio,Hotel,Blackout Curtains,Bike Rentals,Rainfall Showerhead,Elevator,Refrigerator,Free Bottled Water,On-Site Restaurant,Safe At Front Desk,Iron And Ironing Board,Free Off-Site Parking,24-Hour Front Desk,Tour And Ticket Assistance,Hammam,Bidet,Beach Nearby,Desk,Housekeeping,Concierge,Free Wifi,Business Center,Garden,Luggage Storage,Mountain Biking Nearby,Fitness Center,Tui Blue,Adults Only,On-Site Bar",,9.2,506,37.091803,-8.187559,"Quinta do Milharó, s\/n,Albufeira,Algarve,Portugal","{""street1"":""Quinta do Milharó, s\/n"",""city"":""Albufeira"",""state"":""Algarve"",""country"":""Portugal"",""postalcode"":""8200-591""}",,TUI_MUSEMENT,256.79,"Upscale adults-only hotel, walk to Praia dos Olhos de Água<br>Along with 2 restaurants, this hotel has a full-service spa and an indoor pool. WiFi in public areas is free. Other amenities include an outdoor pool, a fitness center, and a bar/lounge. <br>TUI BLUE Falesia - Adults Only offers 349 air-conditioned accommodations with safes and complimentary bottled water. Rooms open to balconies or patios. LCD televisions come with satellite channels. Bathrooms include showers with rainfall showerheads, slippers, and bidets. <p>This Albufeira hotel provides complimentary wireless Internet access. Business-friendly amenities include desks and phones. Additionally, rooms include ceiling fans and blackout drapes/curtains. A nightly turndown service is provided and housekeeping is offered daily. Amenities available on request include irons/ironing boards.  </p><br>An indoor pool, an outdoor pool, and a spa tub are on site. Other recreational amenities include an outdoor tennis court, a sauna, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/15000000/14870000/14861200/14861176/ff36b4b5.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/15000000/14870000/14861200/14861176/ff36b4b5.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/15000000/14870000/14861200/14861176/ff36b4b5.jpg?impolicy=ccrop&w=1000&h=666&q=medium
15053546,Riu Reggae - Adults Only - All Inclusive,lodging,RIU Resorts,,"Near Ocean,Near Mountain,Near Rainforest,Air Conditioning,All Inclusive,Free Breakfast,4 Star Hotel,Outdoor Pool,English,On-Site Salon,Local Art,Minibar,Riu Resorts,Spanish,Terrace,Wheelchair-Accessible Pool,Grocery/Convenience Store,Scuba,Laundry Facilities,All Inclusive Resort,Eco Friendly Toiletries,Vegetarian Options,Designated Smoking Areas,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,No Service Animals Allowed,Private Bathroom,Balcony/Patio,Kayaking Nearby,Shopping,Blackout Curtains,Watersports,Riu Hotels,Elevator,Free Bottled Water,Hair Dryer,On-Site Restaurant,Iron And Ironing Board,24-Hour Front Desk,Tour And Ticket Assistance,Vegan Options,Housekeeping,Concierge,Free Wifi,Wheelchair-Accessible Restaurant,Free Parking,Business Center,Humane,Limo Service,Garden,Luggage Storage,Wheelchair-Accessible Spa,Local Tours And Activities,Snorkeling Nearby,Wedding Services,Fitness Center,Adults Only,Beach,Gift Shop,Volleyball,Spa,Swimming",,8.6,2024,18.51528,-77.88583,"Montego Bay,Montego Bay,Montego Bay,Jamaica","{""street1"":""Montego Bay"",""city"":""Montego Bay"",""state"":""Montego Bay"",""country"":""Jamaica"",""postalcode"":""""}",,TUI_MUSEMENT,,"Adults-only beachfront property<br>Catch some rays at the beach or spend the day relaxing at Riu Reggae - Adults Only - All Inclusive's full-service spa. Then enjoy a meal at one of the property's 4 restaurants. <br>Housekeeping is available on request. <br>Riu Reggae - Adults Only - All Inclusive offers 454 air-conditioned accommodations with minibars and safes. Rooms open to balconies or patios. Televisions come with satellite channels. <p>Bathrooms include showers, bathrobes, slippers, and complimentary toiletries. This Montego Bay property provides complimentary wireless Internet access. Additionally, rooms include complimentary bottled water and hair dryers. Housekeeping is offered daily and change of towels can be requested. Housekeeping is provided on request.  </p><br>3 outdoor swimming pools are on site along with a spa tub. Other recreational amenities include a waterslide, a health club, and a steam room.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/16000000/15060000/15053600/15053546/51778a73.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/16000000/15060000/15053600/15053546/51778a73.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/16000000/15060000/15053600/15053546/51778a73.jpg?impolicy=ccrop&w=1000&h=666&q=medium
15212705,TUI BLUE Pascha Bay ,lodging,TUI Blue,,"Near Ocean,Near Mountain,Air Conditioning,All Inclusive,Outdoor Pool,English,Local Art,3 Star Hotel,Tui Hotels And Resorts,Cribs,Electric Vehicle Charging,Laundry Facilities,All Inclusive Resort,Eco Friendly Toiletries,Vegetarian Options,Designated Smoking Areas,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Tennis,Turkish,Shopping,Balcony/Patio,Swedish,Children'S Pool,Elevator,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Meeting Rooms,Locally-Sourced Food,24-Hour Front Desk,Vegan Options,Hammam,Housekeeping,Desk,Free Wifi,Finnish,Free Parking,Humane,Garden,Wheelchair-Accessible Parking,Luggage Storage,Local Tours And Activities,Billiards Or Pool Table,On-Site Atm,Tui Blue,Beach,On-Site Bar,Spa",,9.8,25,36.572576,31.905858,"Konakli Mah Mustafa Kemal Bulvari No 156,Alanya,Antalya,Turkey","{""street1"":""Konakli Mah Mustafa Kemal Bulvari No 156"",""city"":""Alanya"",""state"":""Antalya"",""country"":""Turkey"",""postalcode"":""""}",,TUI_MUSEMENT,,"Beachfront property with relaxing spa services<br>At TUI BLUE Pascha Bay , hit the beach, dine onsite at Onsite venue, or enjoy a drink at one of the property's 2 bars/lounges. <br>TUI BLUE Pascha Bay  offers 306 accommodations with safes and hair dryers. Rooms open to balconies. LCD televisions come with satellite channels. <p>Bathrooms include showers. Business-friendly amenities include desks and phones. Housekeeping is provided daily.  </p><br>An outdoor pool and a children's pool are on site. Other recreational amenities include an outdoor tennis court, a waterslide, and a steam room.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/16000000/15220000/15212800/15212705/1b219560.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/16000000/15220000/15212800/15212705/1b219560.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/16000000/15220000/15212800/15212705/1b219560.jpg?impolicy=ccrop&w=1000&h=666&q=medium
16761910,TUI BLUE Palm Beach Palace Djerba - Adult Only,lodging,TUI Blue,,"Near Ocean,Near Desert,Air Conditioning,Room Service,On-Site Cafe,Dry Cleaning Service,Free Breakfast,Outdoor Pool,English,German,Couples Dining,Soundproof Rooms,On-Site Salon,Minibar,Tui Hotels And Resorts,Terrace,Wheelchairs Available,Wheelchair-Accessible Pool,Multilingual Staff,Romance Pakcages Available,Poolside Bar,Designated Smoking Areas,Pool/Beach Furniture,Spa/Massage,Sauna,No Service Animals Allowed,Private Bathroom,Balcony/Patio,Hotel,Arabic,Private Beach,Free Toiletries,Dutch,Blackout Curtains,Elevator,5 Star Hotel,Russian,Hair Dryer,On-Site Restaurant,Beach Bar,Safe At Front Desk,French,Meeting Rooms,24-Hour Front Desk,Housekeeping,Desk,Concierge,Wheelchair-Accessible Restaurant,Free Wifi,Garden,Wheelchair-Accessible Parking,Luggage Storage,Wheelchair-Accessible Spa,Fitness Center,Tui Blue,Adults Only,Gift Shop,Volleyball,On-Site Bar,Spa",,9,305,33.851208,10.989316,"383 zone touristique,Mezraia,Houmt Souk,Tunisia","{""street1"":""383 zone touristique"",""city"":""Mezraia"",""state"":""Houmt Souk"",""country"":""Tunisia"",""postalcode"":""4180""}",,TUI_MUSEMENT,219.31,"Adults-only beachfront hotel<br>Catch some rays on TUI BLUE Palm Beach Palace Djerba - Adult Only's private sand beach or spend the day relaxing at the full-service spa. Then enjoy a meal at one of the hotel's 2 restaurants. <br>TUI BLUE Palm Beach Palace Djerba - Adult Only offers 261 accommodations with minibars and safes. Rooms open to furnished balconies or patios. Flat-screen televisions come with satellite channels. Bathrooms include shower/tub combinations, slippers, complimentary toiletries, and hair dryers. <p>This Mezraia hotel provides complimentary wireless Internet access. Business-friendly amenities include desks and phones. Housekeeping is provided daily.  </p><br>Recreational amenities at the hotel include a private beach, an outdoor pool, a steam room, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/17000000/16770000/16762000/16761910/b98e7036.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/17000000/16770000/16762000/16761910/b98e7036.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/17000000/16770000/16762000/16761910/b98e7036.jpg?impolicy=ccrop&w=1000&h=666&q=medium
17423007,Arcus Hotel Aracaju by Atlantica,lodging,Atlantica Hotels (Brazil),,"Near Ocean,Near Rainforest,Air Conditioning,Room Service,On-Site Cafe,Dry Cleaning Service,Free Breakfast,English,Soundproof Rooms,Minibar,Spanish,Atlantica Hotels (Brazil),Multilingual Staff,Laundry Facilities,Indoor Pool,Spa/Massage,Portuguese,Balcony/Patio,Hotel,Free Toiletries,Limited On-Site Parking,3.5 Star Hotel,Elevator,Hair Dryer,On-Site Restaurant,Safe At Front Desk,Smoke Free,Meeting Rooms,24-Hour Front Desk,Tour And Ticket Assistance,Beach Nearby,Desk,Housekeeping,Free Wifi,Free Parking,Business Center,Luggage Storage,Fitness Center,On-Site Bar,Spa,Coffee Shop,Coffee",,8.6,247,-10.97874,-37.04404,"Av Mario Jorge Menezes Vieira N 498,Aracaju,Sergipe,Brazil","{""street1"":""Av Mario Jorge Menezes Vieira N 498"",""city"":""Aracaju"",""state"":""Sergipe"",""country"":""Brazil"",""postalcode"":""49035-660""}",,TUI_MUSEMENT,64.15,"Comfortable spa hotel near Orla de Atalaia<br>Along with a full-service spa, this smoke-free hotel has an indoor pool and a restaurant. Free buffet breakfast, free WiFi in public areas, and free self parking are also provided. Additionally, a fitness center, a bar/lounge, and a coffee shop/cafe are onsite. <br>Weekly housekeeping is available. <br>Arcus Hotel Aracaju by Atlantica offers 132 air-conditioned accommodations, which are accessible via exterior corridors and feature MP3 docking stations and minibars. Rooms open to balconies or patios. Accommodations offer separate sitting areas. 32-inch LCD televisions come with cable channels. Bathrooms include bathtubs or showers, complimentary toiletries, and hair dryers. <p>Guests can surf the web using the complimentary wireless Internet access. Business-friendly amenities include desks, complimentary newspapers, and safes. Housekeeping is provided weekly.  </p><br>Recreational amenities at the hotel include an indoor pool and a fitness center. ",https://images.trvl-media.com/lodging/18000000/17430000/17423100/17423007/65193d56.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/18000000/17430000/17423100/17423007/65193d56.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/18000000/17430000/17423100/17423007/65193d56.jpg?impolicy=ccrop&w=1000&h=666&q=medium
18121126,New Life Piracicaba by Atlantica,lodging,Atlantica Hotels (Brazil),,"Near Rainforest,Air Conditioning,Room Service,Dry Cleaning Service,Free Breakfast,Accessible Rooms,English,Minibar,Atlantica Hotels (Brazil),Terrace,Parking Height Restrictions,Laundry Facilities,Indoor Pool,Designated Smoking Areas,Shower,Pool/Beach Furniture,Sauna,Pets Allowed,Portuguese,Balcony/Patio,Hotel,Free Toiletries,On-Site Parking,3.5 Star Hotel,Elevator,Hair Dryer,On-Site Restaurant,Safe At Front Desk,Meeting Rooms,Iron And Ironing Board,24-Hour Front Desk,Housekeeping,Desk,Free Wifi,Free Parking,Luggage Storage,Fitness Center,On-Site Bar",,9.2,224,-22.72438,-47.65076,"R. Moraes Barros, 555 - Centro,Piracicaba,Sao Paulo,Brazil","{""street1"":""R. Moraes Barros, 555 - Centro"",""city"":""Piracicaba"",""state"":""Sao Paulo"",""country"":""Brazil"",""postalcode"":""13400-353""}",,TUI_MUSEMENT,66.49,"Comfortable hotel with free breakfast and fitness center<br>Along with an indoor pool, this hotel has a restaurant and a fitness center. Free buffet breakfast, free WiFi in public areas, and free self parking are also provided. Additionally, a bar/lounge, a sauna, and dry cleaning are onsite. <br>New Life Piracicaba by Atlantica offers 73 air-conditioned accommodations with minibars and safes. Rooms open to balconies. Flat-screen televisions come with cable channels. Bathrooms include showers, complimentary toiletries, and hair dryers. <p>This Piracicaba hotel provides complimentary wireless Internet access. Business-friendly amenities include desks and phones. Additionally, rooms include irons/ironing boards and fans. Housekeeping is provided daily.  </p><br>Recreational amenities at the hotel include an indoor pool, a sauna, and a fitness center. ",https://images.trvl-media.com/lodging/19000000/18130000/18121200/18121126/bb2ffa3f.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/19000000/18130000/18121200/18121126/bb2ffa3f.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/19000000/18130000/18121200/18121126/bb2ffa3f.jpg?impolicy=ccrop&w=1000&h=666&q=medium
18133944,Riu Dunamar - All Inclusive,lodging,RIU Resorts,,"Near Ocean,Spa,Swimming,Children'S Pool,Water Park,Air Conditioning,All Inclusive,Golf,Dry Cleaning Service,Free Breakfast,Outdoor Pool,English,On-Site Salon,Minibar,Riu Resorts,Spanish,Free Water Park Access,Wheelchair-Accessible Pool,Grocery/Convenience Store,Scuba,Babysitting Services,All Inclusive Resort,Eco Friendly Toiletries,Vegetarian Options,Designated Smoking Areas,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,No Service Animals Allowed,Balcony/Patio,Kayaking Nearby,Shopping,Blackout Curtains,Watersports,Riu Hotels,Nightclub,3.5 Star Hotel,Eco Friendly,Elevator,Free Bottled Water,Hair Dryer,On-Site Restaurant,Iron And Ironing Board,Meeting Rooms,24-Hour Front Desk,Tour And Ticket Assistance,Vegan Options,Housekeeping,Desk,Concierge,Wheelchair-Accessible Restaurant,Free Wifi,Golf Nearby,Free Parking,Humane,Limo Service,Garden,Wheelchair-Accessible Parking,Luggage Storage,Playground,Wheelchair-Accessible Spa,Snorkeling Nearby,Fitness Center,Billiards Or Pool Table,On-Site Atm,Beach,Gift Shop",,8.2,1416,21.305887,-86.815575,"Blvd. Costa Mujeres,Costa Mujeres,QROO,Mexico","{""street1"":""Blvd. Costa Mujeres"",""city"":""Costa Mujeres"",""state"":""QROO"",""country"":""Mexico"",""postalcode"":""77720""}",,TUI_MUSEMENT,289.25,"Beachfront property with relaxing spa services<br>Catch some rays at the beach or spend the day relaxing at Riu Dunamar - All Inclusive's full-service spa. Then enjoy a meal at one of the property's 5 restaurants. <br>Housekeeping is available on request. <br>Riu Dunamar - All Inclusive offers 740 air-conditioned accommodations with free minibar items and safes. Rooms open to balconies or patios. Each accommodation is individually decorated. Flat-screen televisions come with satellite channels. Rooms have partially open bathrooms. Bathrooms include showers, complimentary toiletries, and hair dryers. <p>Guests can surf the web using the complimentary wireless Internet access. Business-friendly amenities include desks and phones. Additionally, rooms include complimentary bottled water and irons/ironing boards. Housekeeping is offered daily and change of towels can be requested. Housekeeping is provided on request.  </p><br>A health club and a complimentary water park with waterslides are featured at the property. 5 outdoor swimming pools are on site along with a children's pool. Other recreational amenities include a spa tub, a steam room, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/19000000/18140000/18134000/18133944/987790f0.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/19000000/18140000/18134000/18133944/987790f0.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/19000000/18140000/18134000/18133944/987790f0.jpg?impolicy=ccrop&w=1000&h=666&q=medium
18296155,TUI BLUE Adriatic Beach - Adult Only,lodging,TUI Blue,,"Near Ocean,Near Mountain,Spa,Tea/Coffee,Macedonian,Air Conditioning,Heating,Slovenian,Free Breakfast,4 Star Hotel,Outdoor Pool,English,German,On-Site Salon,Croatian,Soundproof Rooms,Minibar,Library,Age Requirement For Children,Tui Hotels And Resorts,Terrace,Multilingual Staff,Laundry Facilities,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Hotel,Shopping,Free Toiletries,Blackout Curtains,Bosnian,Elevator,Russian,Hair Dryer,On-Site Restaurant,Free Bottled Water,Safe At Front Desk,French,Iron And Ironing Board,24-Hour Front Desk,Game Room,Tour And Ticket Assistance,Kettle,Hypo-Allergenic Bedding,Housekeeping,Smoke Free,Free Wifi,Luggage Storage,Italian,Serbian,Billiards Or Pool Table,On-Site Atm,Fitness Center,Tui Blue,Adults Only,Beach,On-Site Bar",,9,86,43.184212,17.163954,"Porat 136,Podgora,Podgora,Croatia","{""street1"":""Porat 136"",""city"":""Podgora"",""state"":""Podgora"",""country"":""Croatia"",""postalcode"":""21329""}",,TUI_MUSEMENT,194.18,"Elegant adults-only hotel on the beach<br>Spend the day relaxing on the beach or pampering yourself at TUI BLUE Adriatic Beach - Adult Only's full-service spa. <br>TUI BLUE Adriatic Beach - Adult Only offers 271 air-conditioned accommodations with minibars and safes. LCD televisions come with satellite channels. <p>Bathrooms include showers, complimentary toiletries, and hair dryers. This Podgora hotel provides complimentary wireless Internet access. Additionally, rooms include complimentary bottled water and blackout drapes/curtains. Hypo-allergenic bedding and irons/ironing boards can be requested. Housekeeping is provided daily.  </p><br>Recreational amenities at the hotel include a sauna, a fitness center, and a seasonal outdoor pool. ",https://images.trvl-media.com/lodging/19000000/18300000/18296200/18296155/c7f196d2.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/19000000/18300000/18296200/18296155/c7f196d2.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/19000000/18300000/18296200/18296155/c7f196d2.jpg?impolicy=ccrop&w=1000&h=666&q=medium
